prompt,outdir,skip_grid,skip_save,ddim_steps,fixed_code,ddim_eta,n_iter,H,W,C,f,n_samples,n_rows,scale,device,from_file,seed,unet_bs,turbo,precision,format,sampler,ckpt,s_path_file
We have the stars.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1628,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_518.png
Shane.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,541,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_519.png
Come back!,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,854,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_520.png
It's alive!,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,937,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_522.png
You've got to ask yourself one question: 'Do I feel lucky?,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,5246,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_524.png
"' Well, do ya, punk?",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1597,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_525.png
"You had me at ""hello."" One morning I shot an elephant in my pajamas.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,5954,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_526.png
"How he got in my pajamas, I don't know.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,3357,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_527.png
Mrs.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,352,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_537.png
"Robinson, you're trying to seduce me.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,3434,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_538.png
Aren't you?,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,989,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_539.png
"Gentlemen, you can't fight in here!",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,3139,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_540.png
This is the War Room!,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1821,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_541.png
"Elementary, my dear Watson.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,2510,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_542.png
"Get your stinking paws off me, you damned dirty ape.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,4800,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_543.png
"Of all the gin joints in all the towns in all the world, she walks into mine.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,6952,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_544.png
Here's Johnny!,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1237,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_545.png
They're here!,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1149,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_546.png
Is it safe?,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,951,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_547.png
"Wait a minute, wait a minute.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,2602,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_548.png
You ain't heard nothin' yet!,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,2494,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_549.png
"No wire hangers, ever!",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1979,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_550.png
"Mother of mercy, is this the end of Rico?",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,3645,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_551.png
"Forget it, Jake, it's Chinatown.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,2791,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_552.png
I have always depended on the kindness of strangers.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,4880,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_553.png
"Hasta la vista, baby.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1853,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_554.png
Soylent Green is people!,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,2241,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_555.png
"Open the pod bay doors, HAL.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,2376,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_556.png
Striker: Surely you can't be serious.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,3435,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_557.png
"Yo, Adrian!",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,900,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_558.png
"Hello, gorgeous.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1497,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_559.png
Toga!,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,428,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_560.png
Listen to them.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1390,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_561.png
Children of the night.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,2023,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_562.png
What music they make.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1947,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_563.png
"Oh, no, it wasn't the airplanes.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,2795,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_564.png
It was Beauty killed the Beast.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,2789,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_565.png
My precious.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1150,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_566.png
Attica!,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,631,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_567.png
"Sawyer, you're going out a youngster, but you've got to come back a star!",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,6611,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_568.png
"Listen to me, mister.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1906,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_569.png
You're my knight in shining armor.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,3164,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_570.png
Don't you forget it.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1803,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_571.png
You're  Tell 'em to go out there with all they got and win just one for the Gipper.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,7373,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_572.png
A martini.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,899,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_573.png
"Shaken, not stirred.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1858,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_574.png
Who's on first.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1339,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_575.png
Cinderella story.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1666,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_576.png
Outta nowhere.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1363,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_577.png
"A former greenskeeper, now, about to become the  Life is a banquet, and most poor suckers are starving to death!",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,10209,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_578.png
I feel the need - the need for speed!,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,3141,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_579.png
Carpe diem.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,984,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_580.png
"Seize the day, boys.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1782,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_581.png
Make your lives extraordinary.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,2954,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_582.png
Snap out of it!,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1309,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_583.png
My mother thanks you.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1993,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_584.png
My father thanks you.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1972,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_585.png
My sister thanks you.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,2004,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_586.png
And I thank you.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1373,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_587.png
Nobody puts Baby in a corner.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,2628,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_588.png
"I'll get you, my pretty, and your little dog, too!",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,4436,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_589.png
I'm king of the world!,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1893,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_590.png
A million dollars isn't cool.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,2662,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_591.png
You know what's cool?,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1942,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_592.png
A billion dollars.,,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,1673,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,/home/manjarouser/code/stable-diffusion/o_story_movie_quotes/n_o_files_info_n_id_593.png
"Jellyfish and sea jellies are the informal common names given to the medusa-phase of certain gelatinous members of the subphylum Medusozoa, a major part of the phylum Cnidaria. Jellyfish are mainly free-swimming marine animals with umbrella-shaped bells and trailing tentacles, although a few are anchored to the seabed by stalks rather than being mobile. The bell can pulsate to provide propulsion for highly efficient locomotion. The tentacles are armed with stinging cells and may be used to capture prey and defend against predators. Jellyfish have a complex life cycle; the medusa is normally the sexual phase, which produces planula larvae that disperse widely and enter a sedentary polyp phase before reaching sexual maturity.",,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,12341234,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,./jellyfish.png
"Jellyfish and sea jellies are the informal common names given to the medusa-phase of certain gelatinous members of the subphylum Medusozoa, a major part of the phylum Cnidaria. Jellyfish are mainly free-swimming marine animals with umbrella-shaped bells and trailing tentacles, although a few are anchored to the seabed by stalks rather than being mobile. The bell can pulsate to provide propulsion for highly efficient locomotion. The tentacles are armed with stinging cells and may be used to capture prey and defend against predators. Jellyfish have a complex life cycle; the medusa is normally the sexual phase, which produces planula larvae that disperse widely and enter a sedentary polyp phase before reaching sexual maturity.",,False,False,50,False,0.0,1,1024,512,4,8,1,0,7.5,cuda,,14321234,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,./jellyfish.png
"Jellyfish and sea jellies are the informal common names given to the medusa-phase of certain gelatinous members of the subphylum Medusozoa, a major part of the phylum Cnidaria. Jellyfish are mainly free-swimming marine animals with umbrella-shaped bells and trailing tentacles, although a few are anchored to the seabed by stalks rather than being mobile. The bell can pulsate to provide propulsion for highly efficient locomotion. The tentacles are armed with stinging cells and may be used to capture prey and defend against predators. Jellyfish have a complex life cycle; the medusa is normally the sexual phase, which produces planula larvae that disperse widely and enter a sedentary polyp phase before reaching sexual maturity.",,False,False,50,False,0.0,1,1024,1024,4,8,1,0,7.5,cuda,,21234,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,./jellyfish.png
Mr. Blue Sky,,False,False,50,False,0.0,1,1024,1024,4,8,1,0,7.5,cuda,,21234,1,False,autocast,png,plms,models/ldm/stable-diffusion-v1/model.ckpt,./jellyfish.png
